site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 19:15:00+00:00,9.43,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 19:30:00+00:00,9.43,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 19:45:00+00:00,9.86,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 20:00:00+00:00,9.86,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 20:15:00+00:00,9.86,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 20:30:00+00:00,10.3,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 20:45:00+00:00,10.3,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 21:00:00+00:00,10.8,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 21:15:00+00:00,11.7,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 21:30:00+00:00,13.8,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 21:45:00+00:00,15.5,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 22:00:00+00:00,16.7,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 22:15:00+00:00,18.0,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 22:30:00+00:00,18.0,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 22:45:00+00:00,18.7,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 23:00:00+00:00,18.7,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 23:15:00+00:00,18.7,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 23:30:00+00:00,18.7,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-02 23:45:00+00:00,18.7,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 00:00:00+00:00,18.7,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 00:15:00+00:00,18.0,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 00:30:00+00:00,18.0,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 00:45:00+00:00,18.0,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 01:00:00+00:00,18.0,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 01:15:00+00:00,18.0,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 01:30:00+00:00,17.4,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 01:45:00+00:00,17.4,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 02:00:00+00:00,17.4,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 02:15:00+00:00,18.0,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 02:30:00+00:00,20.1,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 02:45:00+00:00,23.8,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 03:00:00+00:00,25.5,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 03:15:00+00:00,26.3,39.1747222,-78.0783333
1615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-12-03 03:30:00+00:00,26.3,39.1747222,-78.0783333
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 13:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 13:30:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 13:45:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 14:00:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 14:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 14:30:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 14:45:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 15:00:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 15:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 15:30:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 15:45:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 16:00:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 16:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 16:30:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 16:45:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 17:00:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 17:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 17:30:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 17:45:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 18:00:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 18:15:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 18:30:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 18:45:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 19:00:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 19:15:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 19:30:00+00:00,2.37,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 19:45:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 20:00:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 20:15:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 20:30:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 20:45:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 21:00:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 21:15:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 21:30:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 21:45:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 22:00:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 22:15:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 22:30:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 22:45:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 23:00:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 23:15:00+00:00,2.53,39.19259167,-78.0686306
1616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-12-02 23:30:00+00:00,2.53,39.19259167,-78.0686306
